"","Area.Code","Year","TA Title","Region Title","Regional Industry GDP-Annual Total ($ M)_Scaled","Business Demography-Annual Total Enterprise Count_Scaled","Business Demography-Annual Total Employee Count_Scaled","Household-Average Income ($)_Scaled","Property-Regional Median Home Price Index ($)_Scaled","Property-New Building Consents Count_Scaled","Property-New Dwelling Units Consents Count_Scaled","Property-New Commercial Buildings Consents Count_Scaled","Population Estimation - Total Count_Scaled","Population Estimation - 0-14 Yrs Old Count_Scaled","Population Estimation - 15-39 Yrs Old Count_Scaled","Population Estimation - 40-64 Yrs Old Count_Scaled","Population Estimation - 65 Yrs Old and over Count_Scaled","Housing-Average Number of Active Bonds Count_Scaled","Housing-Average Median Rent ($)_Scaled","Business Demography-ANZSIC_Ind A_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind B_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind C_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind D_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind E_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind F_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind G_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind H_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind I_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind J_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind K_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind L_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind M_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind N_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind O_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind P_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind Q_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind R_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind S_Enterprise Count_Scaled","Business Demography-ANZSIC_Ind A_Employee Count_Scaled","Business Demography-ANZSIC_Ind B_Employee Count_Scaled","Business Demography-ANZSIC_Ind C_Employee Count_Scaled","Business Demography-ANZSIC_Ind D_Employee Count_Scaled","Business Demography-ANZSIC_Ind E_Employee Count_Scaled","Business Demography-ANZSIC_Ind F_Employee Count_Scaled","Business Demography-ANZSIC_Ind G_Employee Count_Scaled","Business Demography-ANZSIC_Ind H_Employee Count_Scaled","Business Demography-ANZSIC_Ind I_Employee Count_Scaled","Business Demography-ANZSIC_Ind J_Employee Count_Scaled","Business Demography-ANZSIC_Ind K_Employee Count_Scaled","Business Demography-ANZSIC_Ind L_Employee Count_Scaled","Business Demography-ANZSIC_Ind M_Employee Count_Scaled","Business Demography-ANZSIC_Ind N_Employee Count_Scaled","Business Demography-ANZSIC_Ind O_Employee Count_Scaled","Business Demography-ANZSIC_Ind P_Employee Count_Scaled","Business Demography-ANZSIC_Ind Q_Employee Count_Scaled","Business Demography-ANZSIC_Ind R_Employee Count_Scaled","Business Demography-ANZSIC_Ind S_Employee Count_Scaled","Local Authority Financial Stat- Total Government Spending ($ K)_Scaled","Local Authority Financial Stat- Total Govnerment Investment ($ K)_Scaled","Regional Industry GDP-Wholesale Trade ($ M)_Scaled","Regional Industry GDP-Transport, Postal And Warehousing ($ M)_Scaled","Regional Industry GDP-Retail Trade ($ M)_Scaled","Regional Industry GDP-Rental, Hiring And Real Estate Services ($ M)_Scaled","Regional Industry GDP-Public Administration And Safety ($ M)_Scaled","Regional Industry GDP-Professional, Scientific And Technical Services ($ M)_Scaled","Regional Industry GDP-Owner Occupied Property Operation ($ M)_Scaled","Regional Industry GDP-Manufacturing ($ M)_Scaled","Regional Industry GDP-Information Media, Telecommunications And Other Services ($ M)_Scaled","Regional Industry GDP-Health Care And Social Assistance ($ M)_Scaled","Regional Industry GDP-GST On Production, Import Duties and Other Taxes ($ M)_Scaled","Regional Industry GDP-Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services ($ M)_Scaled","Regional Industry GDP-Food And Beverage Services ($ M)_Scaled","Regional Industry GDP-Financial And Insurance Services ($ M)_Scaled","Regional Industry GDP-Education And Training ($ M)_Scaled","Regional Industry GDP-Construction ($ M)_Scaled","Regional Industry GDP-Agriculture ($ M)_Scaled","Regional Industry GDP-Administrative And Support Services ($ M)_Scaled","Regional Industry GDP-Accommodation ($ M)_Scaled","Economy Activities - GDP per capita ($)_Scaled","Regional Economic Statistics-Population Weighted Average Deprivation Index_Scaled"
"707","T055",2010,55,"Buller District",0.688879005756924,0.676923076923077,0.727835051546392,0.721095060325705,0.814429626001849,0.533333333333333,0.368421052631579,0,0.666666666666667,0.480519480519481,0.759036144578313,0.8125,0.210526315789474,0.769496204278813,0.715338553714355,0.368421052631579,0.428571428571429,0.666666666666667,0.666666666666667,0.823529411764706,0.375,0.25,0.8,1,0.5,0.8,0.678571428571429,0.625,0.4,0,0.333333333333333,0.333333333333333,0.333333333333333,0.6,0.8125,0.79047619047619,0.68,0.75,0.733333333333333,0.307692307692308,0.866666666666667,0.85,0.764705882352941,0,0.8,0.333333333333333,0.733333333333333,0.0972222222222222,0.2,0.875,0,0.666666666666667,0.6,0.643734074588835,0.886302312046982,0.0485875706214689,0.572457966373099,0.618305744888023,0.634389671361502,0.655913978494624,0.680546923555003,0.528089887640449,0.829430471234461,0.514129443938013,0.462107208872458,0.55126140633387,0.529807333084272,0.103448275862069,1,0.784636488340192,0.68047500690417,0.600462522105836,0.861111111111111,0.802585193889542,0.704982849474587,0.225834131736527
"708","T056",2010,56,"Grey District",0.675535731600892,0.738636363636364,1,0.648936636702477,0.916038882410349,0.594059405940594,0.540540540540541,0.714285714285714,0.857142857142857,0.363636363636364,0.538461538461538,0.875,0.368421052631579,0.742127659574468,0.809018567598731,0.259259259259259,0.2,0.5,0.5,0.954545454545455,0.5,0.666666666666667,0.5,0.666666666666667,0.5,0.444444444444444,0.871794871794872,0.6,0.8,0.5,0.5,0.666666666666667,0.75,1,0.714285714285714,0.766233766233766,0.826086956521739,0.075,0.8,0.666666666666667,0.681818181818182,0.692307692307692,1,0.176470588235294,0.666666666666667,0.636363636363636,0.176470588235294,0.272727272727273,0.227272727272727,0.4375,1,0.636363636363636,0.428571428571429,0.618339872360398,0.597927461139896,0.287332646755922,0.253525856279382,0.519101123595506,0.710441649605148,0.725918570009931,0.608729540140296,0.528862478777589,0.577979618963225,0.529089664613279,0.757777777777778,0.53214953271028,0.478740845994098,0.241435562805873,1,0.729915433403805,0.87427701674277,0.539750328515112,0.402245088868101,0.75995449374289,0.661083636290745,0.103022115384615
"709","T057",2010,57,"Westland District",0.445667875830631,0.880597014925373,0.501187648456057,0.600661638216223,0.814595040948727,0.376068376068376,0.526315789473684,0.333333333333333,0.776470588235294,0.482758620689655,0.555555555555556,1,0.313432835820896,0.647662485746864,0.552919707928299,0.404761904761905,0.142857142857143,0.3,1,1,0,1,0.857142857142857,0.4,0,0.714285714285714,0.891891891891892,0.75,0.75,0,0.5,1,0.8,0.571428571428571,0.444444444444444,0.27536231884058,0,0.5,0.619047619047619,0.886363636363636,0.866666666666667,0.571428571428571,0.166666666666667,0.333333333333333,0.5,0.27536231884058,0.8,0.2,0.375,0.666666666666667,0.111111111111111,0.806451612903226,0.571428571428571,0.386212118211102,0.403406067056945,0.271978021978022,0.115131578947368,0.518352730528201,0.495682676740421,0.471403812824957,0.676630434782609,0.297083539298072,0.421862215676649,0.470691163604549,0.32987012987013,0.335798319327731,0.0510167677488405,0.16046511627907,1,0.616959064327485,0.655235482395976,0.480967431633915,0.426229508196721,0.6,0.435078986317093,0.222422784810127
"710","T058",2010,58,"Hurunui District",0.443690175818014,0.833333333333333,0.621218400331538,0.439370779021525,0.611785069548331,0.113095238095238,0.157894736842105,0.125,0.431818181818182,0.2,0.272727272727273,0.734513274336283,0.338235294117647,0.799256505576208,0.450022212607734,0.753246753246753,0.5,0.785714285714286,0.666666666666667,0.606060606060606,0.777777777777778,0.636363636363636,0.714285714285714,1,0.5,0.904761904761905,0.786324786324786,0.736842105263158,0.833333333333333,0,0.333333333333333,0.75,0.714285714285714,0.375,0.818181818181818,1,0.53125,0.266666666666667,0.366666666666667,0.636363636363636,0.434782608695652,0.617647058823529,0.166666666666667,0.5625,0,0.666666666666667,0.555555555555556,0.516129032258065,0.416666666666667,0.545454545454545,0.25,0.444444444444444,0.857142857142857,0.209133288935401,0,0.530838530838531,0,0.322108345534407,0.576289495004051,0.313397129186603,0.627062706270627,0.345454545454545,0.150169262017603,0.617647058823529,0.292957746478873,0.351741716227697,0.282118936472498,0.462121212121212,0,0.535626535626536,0.260656883298393,0.547118607992338,0.403921568627451,0.60775473399459,0.508223820982807,0.150375438596492
"711","T059",2010,59,"Waimakariri District",0.369016619285379,0.73989898989899,0.363590070019096,0.373024343431443,0.52273736636839,0.15929203539823,0.16118769883351,0.25,0.409266409266409,0.483870967741935,0.150943396226415,0.571428571428571,0.358974358974359,0.606240126382307,0.507931150927043,0.803921568627451,0.666666666666667,0.393939393939394,0.666666666666667,0.495412844036697,0.652173913043478,0.5,0.894736842105263,0.842105263157895,1,0.616438356164384,0.697959183673469,0.545454545454545,0.738095238095238,0.25,0.421052631578947,0.551724137931034,0.714285714285714,0.62962962962963,0,0.272727272727273,0.117647058823529,0.304347826086957,0.268292682926829,0.806451612903226,0.35,0.75,0.0666666666666667,0.181818181818182,0.3,0.666666666666667,0.439024390243902,0.4,0.321428571428571,0.407894736842105,0.386666666666667,0.591836734693878,0.441176470588235,0.290035990234817,0,0.581167838581473,0.0787346221441125,0.328059950041632,0.543825580368965,0.339971550497866,0.336028582173749,0.284824046920821,0.34916067146283,0.350374783778589,0.351937984496124,0.306709558823529,0.231795581849078,0.51737668161435,0.381126889601466,0.454602086902352,0.289759007622745,0.522360363703841,0.530695770804911,0.263374485596708,0.470679500919307,0.428571428571429
"712","T060",2010,60,"Christchurch City",0.43519930925313,0.64622350277835,0.452296220979495,0.494987458854945,0.586111276372053,0.137854363535297,0.150190671751247,0.153225806451613,0.795112781954887,1,0.454106280193237,1,0.530769230769231,0.727359171093186,0.502265861027875,0.419191919191919,0.6,0.50354609929078,0.153846153846154,0.31005291005291,0.579710144927536,0.818681318681319,0.553745928338762,0.579365079365079,0.76,0.746724890829694,0.679548156956005,0.597796143250689,0.716279069767442,0.727272727272727,0.89010989010989,0.686746987951807,0.947368421052632,0.854014598540146,0.416666666666667,0.487179487179487,0.307692307692308,0.671052631578947,0.204819277108434,0.457142857142857,0.520833333333333,0.560975609756098,0.0952380952380952,0.666666666666667,0.666666666666667,0.387096774193548,0.443478260869565,0.2,0.5,0.897435897435897,0.623655913978495,1,0.772727272727273,0.302821578968344,0.474638956075933,0.487258242549311,0.294286728176011,0.369675016580787,0.508086889990353,0.522529800373402,0.418396148925473,0.319164474320959,0.531672124437167,0.699817992719709,0.545420273567257,0.364608998147548,0.501507477086348,0.363681695408269,0.595430169134162,0.629779092575324,0.260852503315732,0.41217669442453,0.286333352986263,0.523258716817841,0.41126365553362,0.415178124999998
"713","T062",2010,62,"Selwyn District",0.370395939534858,0.511387163561077,0.410673297628156,0.440140919798807,0.625737241811899,0.123263888888889,0.114942528735632,0.111111111111111,0.343669250645995,0.35,0.265486725663717,0.428571428571429,0.290909090909091,0.438657758882478,0.588202247323192,0.634328358208955,0.5,0.465116279069767,1,0.335106382978723,0.266666666666667,0.225,0.277777777777778,1,0.4,0.493506493506494,0.629737609329446,0.441860465116279,0.514285714285714,0.5,0.363636363636364,0.457142857142857,0.444444444444444,0.382978723404255,0.52,0.254385964912281,0.282608695652174,0.1,0.270967741935484,0.114754098360656,0.39,0.230769230769231,0.511111111111111,0.0202702702702703,0.25,0.181818181818182,0.634146341463415,0.105263157894737,1,0.444444444444444,0.351351351351351,0.25,0.285714285714286,0.367254477441781,0.924632736233532,0.15470417070805,0.292616720955483,0.223755832037325,0.156304071980621,0.82239634345413,0.636135770234987,0.309359350716629,0.238783713692946,0.00398908251102249,0.423471074380165,0.323502424957399,0.268908583222047,0.170563434266002,0.332425068119891,0.475021258503401,0.187459091504124,0.520639729658869,0.392014519056261,0.583714547118024,0.609337279972826,0.744135820895523
"714","T063",2010,63,"Ashburton District",0.418895650606379,0.678308823529412,0.557383320581484,0.507899328377829,0.588353633879904,0.218430034129693,0.211340206185567,0.181818181818182,0.449438202247191,0.4375,0.393939393939394,0.695652173913043,0.3,0.631431646932185,0.5761381476998,0.395833333333333,0.5,0.111111111111111,0.5,0.576923076923077,0.375,0.454545454545455,0.833333333333333,0.9,0.666666666666667,0.69047619047619,0.677685950413223,0.571428571428571,0.647058823529412,0.5,0.75,0.666666666666667,0.6,0.473684210526316,0.387096774193548,0,0.777777777777778,0.6,0.473118279569892,0.5,0.6,0.478260869565217,0.444444444444444,0.771428571428571,0.714285714285714,0.538461538461538,0.548387096774194,0.235294117647059,0.260869565217391,0.473684210526316,0.107142857142857,0.333333333333333,0.7,0.47383964371286,0.0670591867337038,0.40868151113335,0.0853592652620206,0.420676691729323,0.598851057867451,0.381136238279095,0.411595315799578,0.344968268359021,0.525532122632298,0.608996539792388,0.42764857881137,0.371213361716064,0.190005646527386,0.485226526592252,0.395328415876361,0.443600562587904,0.448309178743961,0.44034632034632,0.151401087411125,0.261484098939929,0.477557944481427,0.6929
"715","T064",2010,64,"Timaru District",0.456437304144415,0.753768844221106,0.551661356395084,0.47853463079565,0.527952146026971,0.302857142857143,0.219354838709677,0.692307692307692,0.326923076923077,0.125,0.0714285714285714,0.923076923076923,0.32258064516129,0.567562452687358,0.444219886804922,0.44,1,0.666666666666667,0.333333333333333,0.717948717948718,0.9,0.85,0.294117647058824,0.555555555555556,0.333333333333333,0.752577319587629,0.747311827956989,0.666666666666667,0.411764705882353,0.2,0.5,0.636363636363636,0.636363636363636,0.375,0.473684210526316,0.411764705882353,0.304347826086957,0.741935483870968,0.556451612903226,0.595238095238095,0.636363636363636,0.473684210526316,0.573170731707317,0.516129032258065,0.722222222222222,0.6,0.375,0,0.625,0.727272727272727,0.954545454545455,0.0625,0.333333333333333,0.491804280597964,0.250048223979718,0.415148360229047,0.349945129429992,0.533656174334141,0.342533319340959,0.633416458852868,0.452169625246548,0.352038617360572,0.293406890949706,0.59729653618699,0.60369593285991,0.386125416540442,0.389935804514392,0.356100104275287,1,0.509027777777778,0.481145333177187,0.445676168538247,0.206266318537859,0.325443786982249,0.500333625373141,0.494286000000001
"716","T065",2010,65,"Mackenzie District",0.463081695966908,0.740384615384615,0.44149459193707,0.664416298699946,0.346468740538894,0.248366013071895,0.26530612244898,0,0.233333333333333,0.5,0.0454545454545455,0.48780487804878,0.357142857142857,0.435931307768329,0.316865862289972,0.88,0,0.2,1,0.461538461538462,0.666666666666667,0.666666666666667,0.4,0.5,0.5,0.583333333333333,0.773584905660377,0.571428571428571,0.625,0.5,0.333333333333333,0,0.5,0,0.444444444444444,0,0.210526315789474,0.818181818181818,0.294117647058824,0.933333333333333,0.407407407407407,0.375,0.5,1,0.5,0.357142857142857,0.807692307692308,0.375,0.333333333333333,0.333333333333333,0.333333333333333,0.529411764705882,0.285714285714286,0.281343432330078,0.153970350799941,1,0.338333333333333,0.273712737127371,0.481141692150866,0,0.505434782608696,0.310185185185185,0.26431718061674,0.654067378800329,0.457142857142857,0.340525960890088,0.743968871595331,0.297777777777778,0.085972850678733,0.217973231357553,0.371551724137931,0.482565647869135,0.230031948881789,0.34289919058131,0.672315522223131,0.428571830985915
"717","T066",2010,66,"Waimate District",0.415092329545454,0.631578947368421,0.458904109589041,0.411763470749914,0.550963477186964,0.207547169811321,0.238095238095238,0.25,0.385416666666667,0.346153846153846,0.305555555555556,0.59375,0.46031746031746,0.548712206047033,0.41396263539823,0.4375,0,0.666666666666667,1,0.833333333333333,0.5,1,0.25,0.75,0,0.666666666666667,0.60377358490566,0.5,0.5,1,0,0.5,0.666666666666667,0.25,0.444444444444444,0,0,0,0.538461538461538,0.772727272727273,0.5,0.666666666666667,0.454545454545455,0.5,0.461538461538462,0.615384615384615,0.764705882352941,0.72,0.25,0.5,0.25,0.346153846153846,0.5,0.481429735708464,0.28364228102448,0.885813148788927,0.209677419354839,0.511873350923483,0.34344262295082,0.387878787878788,0.753605769230769,0.313505948215535,0.139142335766423,0.578947368421053,0.609195402298851,0.337809917355372,0.150943396226415,0.463576158940397,0.620481927710843,0.346504559270517,0.501375515818432,0.433141059255375,0.526881720430108,0.367088607594937,0.454152010703797,0.154986792452831
"718","T068",2010,68,"Waitaki District",0.520552807293862,0.722488038277512,0.651658767772512,0.525456452304905,0.471186661679962,0.496815286624204,0.5,0.3,0.178571428571429,0,0.0833333333333333,0.857142857142857,0.357142857142857,0.758117958913188,0.514188902668361,0.542372881355932,0,0.75,0.666666666666667,0.82051282051282,0.6,0.818181818181818,0.647058823529412,0.857142857142857,1,0.6,0.760330578512397,0.555555555555556,0.666666666666667,0,1,0.571428571428571,0.714285714285714,0.142857142857143,0.333333333333333,0.540540540540541,0.692307692307692,0.604519774011299,0.588235294117647,0.6,0.538461538461538,0.382352941176471,0.777777777777778,0.5,0.583333333333333,0.538461538461538,0.8125,0.0666666666666667,0.454545454545455,0.727272727272727,0.325581395348837,0.76,0.625,0.542868519432026,0.081389088298636,0.507820136852395,0.569832402234637,0.397289156626506,0.633426759109013,0.457627118644068,0.909944751381216,0.330554011487864,0.397699919764643,0.532869296210363,0.394519131334023,0.410356180784196,0.619240777590693,0.22972972972973,0.770114942528736,0.535552193645991,0.483612903225807,0.480944184902877,0.142503097893432,0.520311149524633,0.60692125100047,0.615975268817204
"719","T069",2010,69,"Central Otago District",0.376984818602945,0.708414872798434,0.50938930093104,0.395078852365571,0.374915309438728,0.127226463104326,0.150724637681159,0.357142857142857,0.398809523809524,0.444444444444444,0.266666666666667,0.611111111111111,0.314814814814815,0.543192321365091,0.404205607476636,0.441176470588235,0,0.782608695652174,0.75,0.73,0.555555555555556,0.933333333333333,0.607142857142857,0.666666666666667,0.25,0.46969696969697,0.68452380952381,0.627906976744186,0.882352941176471,0.333333333333333,0.333333333333333,0.833333333333333,0.615384615384615,0.555555555555556,0.315789473684211,0.3,0.375,0.414634146341463,0.639175257731959,0.325581395348837,0.64,0.446153846153846,0.36,0.4,0.833333333333333,1,0.387096774193548,0.551020408163265,0.444444444444444,0.625,0.696969696969697,0.428571428571429,0.5,0.435320317988313,0.365930599369085,0.380034032898468,0.649746192893401,0.38935175777281,0.543818920487522,0.362162162162162,0.587063151440834,0.274164810690423,0.4,0.369981238273921,0.580684596577017,0.353229945330804,0.23211793440335,0.370125578321216,1,0.486026731470231,0.583895777742897,0.404757559165298,0.292949176807445,0.375921375921376,0.482021075603423,0.754578205128205
"720","T070",2010,70,"Queenstown-Lakes District",0.327146112197874,0.570281124497992,0.37695375660235,0.352142818442867,0.287301780121482,0.0588235294117647,0.0651974288337925,0.24,0.381882770870337,0.45,0.300751879699248,0.49685534591195,0.344827586206897,0.576853526220615,0.334362338311304,0.266666666666667,0.5,0.488372093023256,0.2,0.64769647696477,0.53125,0.584269662921348,0.461538461538462,0.369230769230769,0.518518518518518,0.587378640776699,0.635160680529301,0.502222222222222,0.50561797752809,0.666666666666667,0.65,0.444444444444444,0.56,0.448979591836735,0.133333333333333,0.375,0.258064516129032,0.210526315789474,0.4,0.173913043478261,0.536585365853659,0.296703296703297,0.290697674418605,0.846153846153846,0.947368421052632,0.407894736842105,0.389705882352941,0.318471337579618,0.381818181818182,0.346666666666667,0.327868852459016,0.514563106796116,0.391304347826087,0.375570385245422,0.0259679327648811,0.243049162216903,0.266750948166877,0.377979245067853,0.299837528655049,0.394369319441366,0.324303564113068,0.224654280139136,0.235598333572763,0.439592108180004,0.330716200689391,0.277811497442123,0.376387176325524,0.224863520143736,0.912081339712919,0.334509003155745,0.392522060618744,0.167184466019417,0.154691922490747,0.36813802375084,0.491507450746935,0.581932352941176
"721","T071",2010,71,"Dunedin City",0.515152118509079,0.656367041198502,0.633333333333333,0.52598329616508,0.401686268923552,0.663551401869159,0.622641509433962,0.192307692307692,0.2421875,0.05,0.214285714285714,0.734375,0.23728813559322,0.704827034948266,0.448234349903125,0.333333333333333,0.5,0.32,0.166666666666667,0.640243902439024,0.44,0.4,0.545454545454545,0.523809523809524,0.5625,0.648148148148148,0.696759259259259,0.536423841059603,0.681818181818182,0.583333333333333,1,0.622222222222222,0.764705882352941,0.28,0.21875,1,0.274193548387097,0.181818181818182,0.436363636363636,0.363636363636364,0.615384615384615,0.375,0.285714285714286,0.4,0.206349206349206,0.758620689655172,0.666666666666667,0.707317073170732,0.185185185185185,1,0.666666666666667,1,0.333333333333333,0.510665981002643,0.126629225389425,0.459327307749296,0.399403157489411,0.472643193992949,0.505552117085958,0.430945692883895,0.551736554388032,0.262996632144033,0.404082441537852,0.464672786496891,0.510153608785424,0.408778360765711,0.815183037221148,0.251657117177845,0.707693401592719,0.599972542559034,0.43716198815349,0.365169356011048,0.956730769230769,0.309924133688743,0.583918267598941,0.192855
"722","T072",2010,72,"Clutha District",0.413905986000483,0.73134328358209,0.466308884913536,0.517787920470176,0.574027160423109,0.299145299145299,0.392857142857143,0,0.210526315789474,0.428571428571429,0.35,0.692307692307692,0.263157894736842,0.71920428462127,0.434803684222644,0.574468085106383,1,0.5,0.5,0.666666666666667,0.571428571428571,0.454545454545455,0.636363636363636,0,1,0.404255319148936,0.764705882352941,0.111111111111111,0.555555555555556,0.5,1,0,0.25,0.5,0.6875,0.2,0.277777777777778,0.615384615384615,0.529411764705882,0.7,0.5,0.692307692307692,0,0.375,0.333333333333333,0.5,0.714285714285714,0.545454545454545,0.0606060606060606,0.538461538461538,0.19047619047619,0.137931034482759,0.833333333333333,0.433302932846926,0.0831315577078289,0.870069605568445,0.699898785425101,0.514458641560188,0.249833887043189,0.0939524838012959,0.482352941176471,0.225995961079493,0.149045450140517,0.396359959555106,0.563298490127759,0.356137882518466,0.534381139489194,0.220238095238095,0.850961538461538,0.535148514851485,0.359872611464968,0.482064545147869,0.134715025906736,0.863013698630137,0.452658536890562,0.328754487179487
"723","T073",2010,73,"Southland District",0.537836551536579,0.85024154589372,0.758653540806605,0.345940566895146,0.512361906516432,0.37117903930131,0.309734513274336,0.0769230769230769,0.233333333333333,0.333333333333333,0.125,0.636363636363636,0.294117647058824,0.682416267942584,0.461966604738039,0.435424354243542,0.333333333333333,0.875,1,0.792452830188679,0.666666666666667,0.625,0.68,1,0.5,0.648148148148148,0.840336134453782,0.842105263157895,0.736842105263158,0.5,0.25,0.375,0.166666666666667,0.928571428571429,0.647058823529412,0.0416666666666667,0.6,0.607843137254902,0.628571428571429,0.8,0.578947368421053,0.444444444444444,0.189189189189189,0.594594594594595,0.256756756756757,0.888888888888889,0.8,0.25,0.4,0.0454545454545455,0.470588235294118,0.75,1,0.530661117487438,0.0638652833533184,0.614060258249641,0.395924161005779,0.517733564013841,0.440606571187869,0.751063829787234,0.609814687714482,0.375635350057387,0.152820562187139,0.913672036348616,0.566010211524435,0.428020340171839,0.402609244581609,0.471293916023993,0.315714285714286,0.343612334801762,0.780268072951,0.524728463881386,0,0.363432835820895,0.594996518441092,0.25341652173913
"724","T074",2010,74,"Gore District",0.424360829715388,0.694656488549618,0.747096774193548,0.564230416753431,0.615972203367426,0.463768115942029,0.447368421052632,0.428571428571429,0.181818181818182,0.25,0.0666666666666667,1,0.428571428571429,0.92057761732852,0.378640776625507,0.341463414634146,1,0.333333333333333,0.5,0.941176470588235,0.714285714285714,0.2,0.2,0.4,1,0.777777777777778,0.784810126582278,0.636363636363636,0.454545454545455,1,0,0.2,1,0.307692307692308,0.342105263157895,0.326923076923077,0.682539682539683,1,0.7,0.111111111111111,0.458333333333333,0.866666666666667,0.6,0.347826086956522,0.692307692307692,0.357142857142857,0.636363636363636,0,0.5,0.111111111111111,0.777777777777778,0.5,0.529411764705882,0.32165398931866,0,0.487196323046618,0.380133715377269,0.26660250240616,0.166708637622765,0.816109422492401,0.396825396825397,0.333958724202627,0.122299821341562,0.37326155226559,0.766454352441613,0.413950143815916,0.392433795712484,0.479166666666667,0.563488016318205,0.445552147239264,0.78370786516854,0.534193548387097,0.230125523012552,0.290672451193059,0.466732952115072,0.376010377358491
"725","T075",2010,75,"Invercargill City",0.496200737032739,0.778061224489796,0.632763580978169,0.505834516124298,0.548617102437164,0.576086956521739,0.626168224299065,0.615384615384615,0.380952380952381,0.222222222222222,0.0833333333333333,0.774193548387097,0.379310344827586,0.82825246887076,0.5093479250342,0.38,0.5,0.545454545454545,0.5,0.868852459016393,0.6,0.529411764705882,0.5,0.545454545454545,0.666666666666667,0.813084112149533,0.783216783216783,0.324324324324324,0.565217391304348,1,0.444444444444444,0.608695652173913,1,0.631578947368421,0.0833333333333333,0.6875,0.0833333333333333,0.307692307692308,0.681818181818182,0,0.785714285714286,1,0,0.538461538461538,0.75,0.352941176470588,0.393939393939394,0.878787878787879,0.833333333333333,0.846153846153846,0.521739130434783,0.6,0.516129032258065,0.4425524509157,0.0114083207922715,0.300581482033696,0.299755102040816,0.419481680071492,0.704390686814969,0.909947643979058,0.493333333333333,0.354307247392867,0.117828681103184,0.697759586385179,0.700661782084614,0.411410991469725,0.54440109810721,0.453061224489796,0.816460794844253,0.405987723913316,0.614417330677291,0.595755829185224,0.56113475177305,0.334456207892204,0.545465285261089,0.318296491228071
"726","T076",2010,76,"Auckland",0.371490912961337,0.493993716503419,0.35163644245358,0.402946915158447,0.323766873244524,0.00988426121483484,0.0107996914373875,0,0.496248436848687,0.632887189292543,0.369654364381957,0.643024618991794,0.373549883990719,0.5809685422387,0.387640449394647,0.29811320754717,0.7,0.249158249158249,0.30952380952381,0.184410646387833,0.293986636971047,0.546122994652406,0.436722750548647,0.321629213483146,0.618959107806691,0.720498541500928,0.550756438387805,0.516065734608781,0.4995904995905,0.823529411764706,0.434137291280148,0.514309076042518,0.681957186544342,0.433982683982684,0,0.117647058823529,0.130434782608696,0.229166666666667,0.25,0.333333333333333,0.368421052631579,0.315436241610738,0.276785714285714,0.25,0.547826086956522,0.309859154929577,0.373762376237624,0.113636363636364,0.60958904109589,0.6415770609319,0.578947368421053,0.523076923076923,0.5,0.291586727316594,0.874073086190918,0.414471579857359,0.296544799317763,0.30849468543522,0.435860805860806,0.498573407202216,0.393192308138718,0.264283795881826,0.33664635600948,0.405488192552225,0.456619808306709,0.314630192502533,0.291254575188848,0.319723756906077,0.42169976635514,0.538462643678161,0.249555066109334,0.275445130350492,0.323667158916247,0.1433,0.393497875035995,0.219512195121951
"727","T001",2011,1,"Far North District",0.479595821883277,0.754310344827586,0.583333333333333,0.404710676136255,0.483258705581422,0,0,0.380952380952381,0.296875,0.133333333333333,0.137931034482759,0.679245283018868,0.411764705882353,0.782942490228922,0.471581548609034,0.296703296703297,0.333333333333333,0.375,1,0.742424242424242,0.555555555555556,0.909090909090909,0.783783783783784,0.388888888888889,0.833333333333333,0.946428571428571,0.880530973451327,0.7125,0.48780487804878,0.25,0.857142857142857,0.807692307692308,0.428571428571429,0.727272727272727,0.176470588235294,0.571428571428571,0.230769230769231,1,0.642857142857143,0.44,0.75,0.5,0.62962962962963,0.153846153846154,0.833333333333333,0.357142857142857,0.565217391304348,0.230769230769231,0.645569620253165,0.625,0.789473684210526,0.473684210526316,0.714285714285714,0.0514152618462124,4.95572126722986e-06,0.243018128368447,0.677250653716847,0.411064842355741,0.451563562202583,0.643108051145146,0.392557651991614,0.335197988686361,0.244003630234669,0.577117711771177,0.568018018018018,0.460803206659986,0.620771880243752,0.364664310954064,0.44573260976813,0.616817964644052,0.41742006615215,0.59726869238648,0.452844311377246,0.647631408176509,0.591727480141134,0.389354901960784
